composition energy_pa bandgap
MgPSe3 -4.090977361 2.133
Hf3Ge2 -8.519979067 0.0
PrNi2Sb2 -5.490178832 0.0
ThAl2Au2 -4.996289726 0.0
Nb3Si2 -8.87613083 0.0
CdPSe3 -3.666239981 1.249
RuO4 -6.320946861 2.057
LaSn2Pd -5.31842598875 0.0
GdNi2Sn2 -5.27488159 0.0
Ba2GdSbO6 -4.829065597 0.0
PrNi2Bi2 -5.159531399 0.0
LiMgH3 -2.982257401 4.494
SmNi2Sb2 -5.44780776 0.0
MnGePd -6.55671901111 0.0
YbCeS3 -5.458106112 0.0
Ba2LuSbO6 -4.69492517 0.0
Dy3Mn3Ga2Si -6.16245731889 0.0
InSiTe3 -3.730461553 0.61
BaCeO3 -6.819966305 0.0
Cs2Li3Br5 -3.213500241 4.591
BaPrO3 -6.853852216 0.0
Ce2C2Cl -6.797426688 0.0
V7O3 -6.717612725 0.0
KRb2ScF6 -5.34352237 7.39
CsNiF3 -4.412044337 1.463
SnH4 -3.296549248 0.0
Al2O3 -7.38767164 4.916
DyNi2Sb2 -5.368527299 0.0
SmNi2Bi2 -5.108073329 0.0
Eu2I2O -4.718268567 3.08
Ga2O3 -5.741212482 1.657
SnH4 -3.295629524 0.0
VH2O2 -6.022259121 1.761
Ba2YSbO6 -4.985012258 0.0
SnH4 -3.102500995 0.0
Sr3Fe2O5 -6.315078115 0.776
Ba2YbSbO6 -4.55605304 0.0
SnH4 -2.982388625 0.0
UI4 -4.3091031 1.545
KYb2F7 -4.634976167 0.0
Ce2InCu2 -3.954710823 0.0
NaMgF3 -4.862657101 7.848
K3AlH6 -2.890866884 2.04
Ba2ScSbO6 -4.755252854 0.0
NdCrGe3 -6.020203228 0.0
GdInCu -4.12062013778 0.0
CF4 -5.052901972 10.34
CrGeTe3 -4.871876634 0.561
RhO2F6 -4.01049689 0.0
Cs2ZrF6 -5.74255338333 6.895
MgSiO3 -6.926296111 5.249
CsSnS3 -4.163090831 1.753
TlHgN3O6 -4.55215617636 0.0
Yb2Si2O7 -7.04102539636 0.0
Ba3In2O6 -5.84339549909 1.133
Ba2Cu3Cl2O4 -4.64945139182 0.0
Fe3PO7 -6.97101726364 1.967
TlCdN3O6 -4.56306321273 0.0
Na3Ge4Pt4 -4.74854060727 0.0
Cu2P2O7 -6.11188803091 0.0
CsCdN3O6 -4.60565139455 0.0
KCdN3O6 -4.60852366909 0.0
Ni2P2O7 -6.51049972364 4.069
Al6C3N2 -6.55365963909 0.0
Yb2Ni3B6 -5.84608277091 0.0
In2Ge2O7 -6.10217861364 2.318
Al6C3N2 -6.55349831818 0.0
Al8Mo3 -6.01768314727 0.0
CsCdN3O6 -5.77491684364 2.348
SrAs4Rh6 -6.44696102273 0.0
VPd3 -6.340734135 0.0
BaAsPd -4.85418330667 0.0
ErBRh3 -7.42813399 0.0
AlFe3C -7.743283654 0.0
CsSnCl3 -3.525717498 1.035
CsCaH3 -2.988628834 3.185
CrAs -7.2661840025 0.0
Nd3Tl -4.374736765 0.0
NaNbO3 -7.638918054 1.748
ScAlAg2 -4.2612478325 0.0
GaAs -4.1827624475 0.498
LiBeP -4.27282492 1.33
Li2O -4.75175722 5.083
ScCl -5.5067255475 0.0
Ca3GeO -4.682787558 0.0
YbSi2Pd2 -5.384989856 0.0
ErBPd3 -5.996156166 0.0
YbZn2Sb2 -2.923107718 0.0
CaBr2 -3.80326554167 4.566
BaHI -3.49166548333 2.818
SiO2 -7.71204895333 5.643
LiBC -6.31299946 1.224
BaAs2Pd2 -5.072775928 0.0
PuB2 -9.5994621 0.0
Li2MgPb -2.5239458175 0.0
NaN3 -6.6766074925 4.198
Pr3In -4.5481068025 0.0
CrB4 -7.54523632 0.0
TiAlAu -5.41679611 0.0
RbErSe2 -4.8550748425 1.993
Li2Ga -2.58117159333 0.0
OsC -9.310155995 0.0
Ni3Pt -5.76494375 0.0
CeRh3C -7.48816647 0.0
TePt -4.942643705 0.0
YN -8.998668615 0.927
BaCu2As2 -4.233077972 0.0
Li2CuO2 -4.562526012 0.0
Be5Co -4.46024625167 0.0
YbB6 -6.40434468286 0.227
CeIn3 -3.71642616 0.0
AlCuS2 -3.851622225 0.0
FeSe -6.17581912 0.0
RbLuSe2 -4.8225861475 2.217
RbHoSe2 -4.8632642175 2.118
BaPt -4.751934055 0.0
NbNi3 -6.9890802125 0.0
ScCo2Si2 -7.066714188 0.0
CaGa4 -3.18500269 0.0
H -2.445723225 0.0
ThCr2Si2 -7.866269356 0.0
CoF2 -5.30068999333 0.0
GdAl3Cu2 -4.33042637167 0.0
TaBe2 -6.64240729 0.0
ThPS -7.20205419833 0.0
In2Cu -2.89223681667 0.0
TmGa -4.3738665025 0.0
YbB2Ru3 -7.40514274167 0.0
MgCu4Sn -3.53368544667 0.0
NdTe2 -4.94340591 0.0
Ti3Au -6.999222965 0.0
DyGa -4.4453418075 0.0
CeAs2Pd2 -5.756694544 0.0
YSi2Ir2 -8.08899289 0.0
DySi2Au2 -4.951472122 0.0
CeFeSi -6.70564235 0.0
Ta3Au -9.7391314675 0.0
TbGa -4.4570571225 0.0
CaSi2Pd2 -5.43770952 0.0
KNO3 -5.834031572 3.064
RbCo2S2 -5.302927698 0.0
CoSb2 -5.284134785 0.0
FeTe2 -5.04315745333 0.0
Li5Tl2 -2.27125494429 0.0
BaP4Pd2 -5.51128678571 0.0
K2MgCl4 -3.50578552857 4.989
Sm3In -4.498600755 0.0
ThAl2 -5.37800378 0.0
USbTe -6.73345044833 0.0
C3N4 -8.00512133429 2.642
Sn4As3 -4.35909193286 0.0
ErMgSn -3.91932958667 0.0
HoTe2 -4.74789815333 0.0
CuF2 -3.94027920167 0.0
TeO2 -5.14207202 0.0
NaClO4 -4.24476819667 4.804
YbCo3B2 -6.44465664 0.0
YNi5 -6.04303537833 0.0
LuSi -5.7708086725 0.0
LaAs2Ru2 -7.307777158 0.0
PrNi -5.4706628575 0.0
SrZrN2 -8.0094766025 0.418
TbNi2Ge2 -5.705348278 0.0
CoB2Mo2 -8.919699544 0.0
DySi2Rh2 -7.123133936 0.0
ThSi2Os2 -8.919711596 0.0
SrCd2Ge2 -2.860348004 0.0
VAu4 -4.386269192 0.0
LuSi2Rh2 -7.080419406 0.0
MnCu4Sn -4.59562000667 0.0
NaMnSb -4.95893741667 0.0
Er2GeRh3 -6.84864668333 0.0
CePt5 -6.54604437167 0.0
CeAl3Pd2 -5.22877783333 0.0
GdSi2Pd2 -6.124622952 0.0
LiMgSnAu -3.09259844 0.0
VAs -7.286435935 0.0
CdGeP2 -4.18429055625 0.904
GdGa5Co -4.31322271 0.0
GaMo3 -9.05073140625 0.0
CeS2 -5.99771198333 0.0
NaBPt3 -5.675816745 0.0
Er3Sn7 -4.671196451 0.0
Na2S -3.21805333333 1.829
P -5.32458573 0.0
CdBr2 -2.26774683833 2.921
SrLiN -4.47099844833 0.362
YZnGa -4.16757760333 0.0
TmTiGe -6.31838376 0.0
GdNi2B2C -6.90019249667 0.0
Tb2Tl -4.13848530833 0.0
Pd3Pb2S2 -4.87647023429 0.0
BaPb -3.3982092075 0.0
Sr3In -2.0819525725 0.0
CuRhO2 -5.510866315 0.956
VIr -9.3977776525 0.0
CaMnO3 -6.83710103 0.0
EuNi2P2 -5.737562046 0.0
DyIn5Rh -4.06846893286 0.0
EuCd2P2 -3.578715644 1.064
NdSi2Ag2 -4.692598662 0.0
SmSi2Os2 -8.315498606 0.0
LiPN2 -6.8046621275 3.883
NaNbO3 -7.63977337 1.751
Sc2O3 -8.922345618 3.62
YSnAu -5.31996962 0.0
TiS2 -6.47172192167 0.0
Ti2Sn -6.84298732333 0.0
LaAl2Ga2 -4.185582668 0.0
In2Au -3.14801326 0.0
Mn3Ge -7.9450995175 0.0
Ho3InC -3.545029248 0.0
La2O3 -8.375841236 3.938
Er3InC -3.529980146 0.0
PrRu2 -7.807915255 0.0
NdS2 -4.56200615667 0.0
CrTe4Au -4.36488346333 0.0
SF6 -3.82931464143 6.151
AlCuSe2 -4.24246373875 1.065
CrCd3Te4 -3.3785409575 0.0
Na2CuAs -3.12359264375 0.781
HoSi -5.83157931375 0.0
KCo2Se2 -4.93980403 0.0
Ta2Ni -9.98971156333 0.0
HfFe2 -9.20236253167 0.0
Zr3In -7.3451735825 0.0
Ir3Se8 -5.23706504545 0.0
CrP -7.99276934875 0.0
NaSbS2 -4.106153115 1.064
NaTmS2 -5.3673203225 2.393
HfGaNi2 -6.59796723 0.0
EuZn2Sb2 -3.068391446 0.0
EuGe2Rh2 -6.054081608 0.0
CeAl2Ga2 -4.116153248 0.0
TaV2 -10.0250911583 0.0
GdFeSi -6.75421059333 0.0
ScNi2 -6.345034135 0.0
TiS2 -5.85300295667 0.0
Te8Rh3 -4.62614405091 0.0
Mg2P2O7 -6.95399978818 5.737
Ba2ErRuO6 -7.170689458 0.0
CoSe2 -4.98642810667 0.0
Ga2FeSe4 -4.49882227286 0.0
YSnAu -5.41218182333 0.0
Zr2Te2P -6.868659296 0.0
TbSi2Ir2 -7.723507752 0.0
YTe2 -5.413912455 0.0
DySbPd -5.71513550833 0.0
GdMgNi4 -5.13682875 0.0
ThIr2 -9.19547515333 0.0
GdNi2Ge2 -5.713818076 0.0
NpSi2Pd2 -7.421164356 0.0
RbLaS2 -5.4366246125 2.732
NdGaO3 -5.659784536 0.0
LaSbPd -5.890567415 0.0
PrTe2 -4.96274420167 0.0
YAgSn -5.04612915167 0.0
YbNi2B2C -6.30543324833 0.0
HoCo2B2 -7.001919296 0.0
CaCo2Si2 -6.03531312 0.0
EuGa4 -3.31676297 0.0
DyNi5 -5.74216571333 0.0
Sr2Bi -3.23572533333 0.0
CaSi2 -4.665449895 0.0
PrClO -6.88044504 4.718
UTeAs -7.01341298167 0.0
Mg2SiO4 -6.49429969571 3.886
PrS2 -4.59338964 0.0
USi2Pd2 -7.12581047 0.0
ThZn4 -2.779229636 0.0
DyCu5 -4.05097858833 0.0
YbBrO -4.664586385 0.0
CeSiOs -7.74534037667 0.0
YbB2Ir3 -7.55936431667 0.0
PrSe2 -5.53423938833 0.0
CeNi2Ge2 -5.71009722 0.0
YRh2 -7.73981833833 0.0
PuS2 -8.916304865 0.0
CeRu2 -7.75897684167 0.0
Sr2CuI2O2 -4.39722587 0.0
LiNbO2 -7.8139360225 1.845
K2SbAu -2.9200190025 1.035
CeGa6Pd -4.0135880425 0.0
MoRh3 -8.4157683025 0.0
CsHgN3O6 -4.60387952182 0.0
Ho2Ga8Co -4.16731696 0.0
Yb2Si2O7 -7.04086675091 0.0
Sc2Si2O7 -8.44985413364 4.55
Er2Ni3B6 -6.57367929545 0.0
BaNb4O6 -8.89526818273 0.0
LiFe6Ge4 -6.55586854182 0.0
LiNiN -5.31408255667 0.0
InAgO2 -4.91471456 0.445
PrGe -5.5364439175 0.0
ErAu -4.8135831 0.0
F -1.6574844175 1.302
Ga3Ni2 -4.46228678 0.0
LuNi2Ge2 -5.631518108 0.0
Dy2SO2 -7.860370358 3.184
SmNi2Ge2 -5.72379114 0.0
PrGe3Rh -5.894339934 0.0
BaP2Os2 -7.709860424 0.0
ErRh2 -7.13324875833 0.0
CeB2Ir3 -8.03530496667 0.0
DyB2Rh3 -7.34476378333 0.0
YS2 -6.56544404167 0.0
Ho2CF2 -6.858169664 1.213
GdNi2 -5.67756833333 0.0
UAsSe -7.43990310333 0.0
LuSnAu -4.685415585 0.0
BaSbAu -3.35681239 0.0
GdTiSi -6.57804103167 0.0
TbSnGe -5.05732184667 0.0
Si2NiP3 -5.71001990167 0.0
ThOs2 -10.2104320017 0.0
PrPt2 -6.653149705 0.0
La2Sb -5.57098953167 0.0
SrIn2 -2.845778585 0.0
SmNi2 -5.648737795 0.0
HoCdCu4 -3.64331558667 0.0
LaCoSi -6.50710823333 0.0
NdSi2Rh3 -7.25121602333 0.0
KAuSe -3.36901486667 1.951
YMgCu4 -4.04838612167 0.0
Sr2MnO4 -6.65204138 0.0
ZrTe -6.6888206075 0.0
LaPt -6.6829831775 0.0
NaSnS2 -4.081146115 0.0
In3Ni2 -4.042104982 0.0
PrGaO3 -5.622516916 0.0
NpSi2Rh2 -8.324976024 0.0
SnAu5 -3.43887951 0.0
Al2HgSe4 -3.79877245 1.553
MoF6 -5.48424257 3.968
Li5Sn2 -2.90340663143 0.0
CuBiTeO -4.21687433625 0.22
AuBr -2.55545619 1.929
CsLiBr2 -3.19104829 4.542
CoAs -6.17815536875 0.0
CoMoP2 -7.8183204875 0.0
NiAgO2 -4.46486200625 0.0
KAg2SbS4 -3.80412952 0.512
LaCuSO -6.1924933375 2.093
SrHg3 -1.05312172125 0.0
BaAs2Pt -5.1691018325 0.0
Mn2P2O7 -7.61004180455 3.488
PrNi2As2 -5.854282518 0.0
InNi -4.34810780667 0.0
MnPd3 -6.364276885 0.0
Rb2MnSe2 -4.521449964 1.218
In2Si2O7 -6.87448705909 3.07
Dy3Cu4Si4 -5.21785866545 0.0
MgP4Rh6 -6.81572767636 0.0
Ni2Ge -5.54332001833 0.0
PrInCu2 -4.016307465 0.0
Ce2ZnNi2 -4.705226508 0.0
DyGe2Ru2 -7.094121018 0.0
Mg4H2O5 -5.69440054364 4.501
YbGe2Rh2 -5.93581877 0.0
ZnTe -2.52367663833 0.492
Ga3PO7 -6.44894855 3.615
AgI -2.3457295 0.895
Pb2ClO2 -4.850984962 0.0
TaMn2B4 -8.67639679857 0.0
Ba4As2O -4.61687007714 0.828
K2BiAu -2.81977533375 1.054
K3Sb -2.26953534875 0.642
HoCd3 -2.09910969125 0.0
Ca3Cu2Cl2O4 -5.06208048636 0.0
Rb2MnCl4 -4.22724993714 1.244
NaHg -1.0569272975 0.0
BaGe2Ru2 -6.377928409 0.0
YCo -6.98081121 0.0
UCr6P4 -8.71366558 0.0
RbVP2S7 -5.09607854636 0.0
Eu3As4Pd4 -5.11708798273 0.0
TlNi -3.748537215 0.0
NdNi2B2C -6.86653813 0.0
Cs4CO4 -4.85900246667 1.861
FeS -6.46150563 0.0
ErAl2Ge2 -4.653161386 0.0
Cs2CoSe2 -3.887921404 0.0
NdBi2ClO4 -6.29207585875 1.485
HfS3 -6.780196745 1.224
Zr2CS -8.95405396625 0.0
NdGe -5.5437531425 0.0
PrScGe -5.95744930333 0.0
NdScGe -5.95810321667 0.0
SmFe2 -7.08690609333 0.0
KSnAs -3.65734718 0.515
SbTeI -3.15800216667 0.856
ErB2Rh3 -7.3427709 0.0
LiAsSe2 -3.94425332875 0.747
Mn2V2O7 -7.61734704545 1.304
Cs2PdC2 -5.036241128 1.909
PuTe2 -7.78458007333 0.0
K2NiF4 -4.50365152 0.566
CdCu2SnS4 -4.023574875 0.212
GdCd3 -2.141443065 0.0
YCu2Bi2Se2O4 -5.59217050636 0.0
Cs2NaHoCl6 -4.011950663 5.459
Eu2TeO2 -5.467677386 0.0
DyNi2Ge2 -5.69390634 0.0
KInP2S7 -4.46442768455 2.186
CsLaNb2O7 -8.26401140818 1.565
Ba2Tl2CuO6 -5.08384323364 0.0
Ni3Bi2S2 -4.97669097 0.0
CeAl5Ni2 -4.92150244625 0.0
ErAgTe2 -4.31997178375 1.065
U3O8 -9.01300013545 2.161
ZrNi4Sn -6.18327070167 0.0
ZrAsRu -8.32346953444 0.0
ScCuO2 -7.04837163 3.013
Pr3SnC -4.101809608 0.0
GeS2 -4.60220129667 2.517
CeNi2B2C -6.824546615 0.0
Zr2Al -7.26660362167 0.0
DyNi4Au -5.41896391 0.0
Eu3Ga4Ni4 -4.23194105182 0.0
Ca2B4Rh5 -6.71627667 0.0
Mn2As2O7 -6.78844893818 1.346
LiCo6P4 -6.66305997364 0.0
Li8Pb3 -2.72217426818 0.0
KCdN3O6 -5.78102769455 2.372
Co2P2O7 -6.88759975636 2.402
CsVP2S7 -5.10203278909 0.0
DySn2 -4.794633365 0.0
Lu2Ni3B6 -6.57784771364 0.0
MgCo6P4 -6.61859745364 0.0
Rb2NiF4 -4.43412885286 0.656
ErAu3 -4.31489090625 0.0
Ti2AlC -7.7995539125 0.0
SrIn2Pt -3.97659023125 0.0
Mg2Sn -2.35066837333 0.0
CeZn2 -2.78456214167 0.0
CeCuSn -4.73477739167 0.0
Nd2Ni5B4 -6.29345475909 0.0
PtPb -4.8008554425 0.0
TbInCu2 -4.0292808 0.0
SmMnSi -6.91333257833 0.0
PuS2 -8.91637349333 0.0
CdIn2Se4 -3.48140526429 0.959
Cs2NaTbCl6 -4.014515514 5.304
PrMnSi -6.89101109333 0.0
LiFeAs2O7 -6.13592704909 2.487
AgH4WS4N -5.31077386636 1.848
BaEr2F8 -6.45751359273 7.716
La3Cr2N6 -8.63605431182 0.0
TaSnS2 -6.8822881 0.0
LiScAs2O7 -6.66994938364 3.775
Ca3Si4Ir4 -6.61143330545 0.0
La3Si4Pd4 -6.15036045364 0.0
LaAgGe -4.77497097167 0.0
NbSb2 -6.38918227333 0.0
NdSi2 -5.80214700333 0.0
Ce3Cu4Sn4 -4.63341925636 0.0
YbAs4Rh6 -6.49390820909 0.0
CaFe2P2 -6.740213816 0.0
CdIn2Se4 -3.48611527571 1.031
TiCr2S4 -7.08710973857 0.0
YBi2ClO4 -6.55141565375 1.628
Gd2CI -5.77928318 0.0
Rb2ZrCl6 -4.34289491111 3.78
U3O8 -8.94837700909 0.0
KYTe2 -4.873849845 1.607
EuP2Os2 -7.79849142 0.0
CsMn2P2 -6.428952636 0.0
LaGe3Rh -5.983954154 0.0
Sr2B4Rh5 -6.59832964273 0.0
NpAl2 -6.95214292 0.0
LaCuPb -4.53404858 0.0
TlClO4 -4.21203822167 4.961
AuSe -3.4600393375 0.0
Li4MgH3N3 -4.58862450909 2.996
Gd3Ag4Sn4 -4.26864907636 0.0
Li8Pb3 -2.72166370909 0.0
Sr3Fe2O6 -6.49234905364 0.0
TmSn2 -4.698100965 0.0
TaMn2O3 -7.888434385 0.0
Ni3Mo -6.98262913375 0.0
MnGaGe -5.67122106333 0.0
Gd3Cu4Ge4 -4.93734428818 0.0
ZrNiSn -5.97547374667 0.0
CaGa -2.98255743 0.0
PtCl2 -3.56300457 1.111
KVP2S7 -5.09734239909 0.0
Ca3Ga4Ni4 -4.16327715364 0.0
Ni2As2O7 -5.68731017 2.734
NpF3 -8.042206245 0.371
NdTeF -5.84995588 0.665
Fe2Ge -7.12389326333 0.0
NiSb2 -4.80964412 0.0
Hf5Pb -8.87924400333 0.0
Tb -4.62235440833 0.0
Cu3AsSe4 -3.87517580875 0.0
GaAu -3.379236605 0.0
Ca3Zn2Cu2P4 -4.21321432 0.202
Hf3Ni4Ge4 -7.09431827 0.0
PuIr2 -11.2708509867 0.0
CeRh2 -7.04025694167 0.0
Np -12.85985167 0.0
Cd2As2O7 -5.37830149182 1.871
KNb4O5F -8.44613570455 0.0
Tb2Ti2S2O5 -8.10575111545 0.675
O -4.84445622625 0.959
Ta5B6 -9.81820968364 0.0
CrGaFe2 -7.2933354275 0.0
Th2N3 -9.323898984 0.0
LaMnSi2 -6.8107572825 0.0
LiGaAs2O7 -5.92880033091 3.019
Ce2Ni2Sn -5.424572234 0.0
NiAg2O2 -4.114019988 0.0
Hf2Al4C5 -7.76235729091 0.0
La2Ni5B4 -6.33456631 0.0
Fe2B4Mo -8.13234570571 0.0
YAgTe2 -4.82322037125 1.056
KBiO2 -5.139663265 1.879
CsLi2Br3 -3.22978198667 4.596
CeSiNi -5.94673126833 0.0
CsCuO2 -4.25679073 1.24
SrFeAsF -5.94537472 0.0
Rh3Se8 -4.90781994727 0.0
Ba3Li4As4 -3.83936265818 0.0
Er2Ga8Co -4.15896826091 0.0
Co2As2O7 -6.07664162636 1.871
NaMgF3 -4.765972136 5.913
Eu2B4Rh5 -6.77907947 0.0
La2B4Rh5 -7.32350356182 0.0
KCrP2S7 -5.12194053636 1.305
ErInPt4 -6.04982180333 0.0
CeSi4Rh6 -7.34171249 0.0
Na2Cu2TeO6 -4.73872299 0.0
Er2Si2O7 -8.21743968636 5.071
U2Ga8Ru -5.39259486273 0.0
Er3Cu4Si4 -5.20810080364 0.0
Hf3Cu4Si4 -6.54510036909 0.0
Hg2P2S7 -3.83840919182 1.855
Lu7Ni2Te2 -5.13589971455 0.0
Tm2Ga8Fe -4.20677977273 0.0
EuBi2ClO4 -5.61121098375 0.0
Ho3Ge4Pd4 -5.71784985636 0.0
LiAlAs2O7 -6.27555044727 3.515
Li5SbO5 -5.37029768818 3.378
CoAs2O6 -6.08039930667 2.219
Ba2MgB2O6 -7.15162895727 4.932
Cu2As2O7 -5.29752046273 0.0
PuSi2 -8.85660131167 0.0
PuRh2 -10.13718299 0.0
UZnNi4 -6.08835928833 0.0
Al2CdTe4 -3.46048808429 1.694
Ga2NiS4 -4.54476633143 0.0
ZnIn2Se4 -3.55596119571 1.122
CaIn2Pt -4.07877983 0.0
Lu7Te2Pd2 -5.22864953727 0.0
LaGe3Ir -6.259925036 0.0
TmCu5 -4.03849640333 0.0
CoNiSn -5.58609970333 0.0
Zr2Al4C5 -7.46133117909 0.0
U3O8 -9.01610650727 2.344
Pr2Ti2S2O5 -8.08371954364 0.96
Sm2C3N6 -8.67465788545 2.662
Li5BiO5 -5.12130968364 1.763
Tb3Cu4Sn4 -4.59270293545 0.0
Yb3Ge4Pd4 -4.79124922818 0.0
Ga3PO7 -6.44949927364 3.617
RbIn6Au4 -3.02864425909 0.0
Ba5Ga5Sn -3.10481469818 0.0
ErCoSi2 -6.40833463375 0.0
LuAsPd -5.94049151778 0.0
LuMn2Ge2 -6.81295327 0.0
CeSiI -4.98234114667 0.0
YFe2O4 -7.6017074 0.0
Ca3Ga8 -3.18486355455 0.0
Ba5Ga5Pb -3.06048426636 0.0
Ba2CdB2O6 -6.78089141636 3.475
SmSn6Ru4 -6.29075654273 0.0
Gd2Cu3Sn6 -4.38969224182 0.0
NpOs2 -11.7669790883 0.0
DySI -5.23797098667 2.712
LiPt7 -5.79427519875 0.0
AlF3 -5.83865203375 8.708
UAl2Pd5 -6.2870115575 0.0
Sr3Sn4Ir4 -5.64363247273 0.0
TlCdN3O6 -5.70579191182 2.022
CsCrP2S7 -5.12468457727 1.209
Ti4H7 -5.41927210909 0.0
Sr2MgB2O6 -7.17047102091 4.958
Ho3Ag4Sn4 -4.19994654091 0.0
Tm2In8Co -3.71713134 0.0
Li5Ni3N3 -5.01879344636 0.0
GdTi6Sn4 -6.53853483 0.0
In2Ni3S2 -4.76157326143 0.0
La2CuO4 -7.15964309143 0.0
Eu3Ga8 -3.29671970091 0.0
Zr4In5Co2 -5.99596270273 0.0
TbCl -4.59477343 0.0
Ti3PO2 -8.21933836 0.0
MnGa2Se4 -4.71229741 1.0
Dy3Ag4Sn4 -4.22378523091 0.0
NaScAs2O7 -6.60277150364 3.812
GdSn6Ru4 -6.27921699727 0.0
Cs4Sb2O5 -4.80751191909 2.766
YbBi2 -3.78140598 0.0
KRuF6 -4.73937988125 0.999
Ba2Cu3Cl2O4 -4.65016275364 0.0
Pr3Ni4Ge4 -5.65681500091 0.0
Yb3Cu4Si4 -4.14978268182 0.0
Nd2In8Pd -3.78378858636 0.0
Ho3Cu4Si4 -5.21195607364 0.0
Nd3Cu4Ge4 -4.93536938273 0.0
La2TeI2 -4.734334462 0.0
CeO2 -7.19678229667 0.0
Ca3BN3 -6.46539360714 0.305
La3Nb2N6 -9.02450603364 0.0
Y2Si2O7 -8.53170588909 5.081
CeSn6Ru4 -6.30269535636 0.0
Sr3Fe2Cl2O4 -5.88234544 0.761
Ce3Si4Pd4 -6.07197053091 0.0
Nd2Ti2S2O5 -8.09508952 0.827
EuScGe -4.98747718333 0.0
CrCl3 -4.8632953625 1.523
DyP2Pt8 -6.45123085091 0.0
La3Si4Ni4 -6.10185217727 0.0
Dy2Ni3B6 -6.56367669091 0.0
Y2Ni3B6 -6.89386170818 0.0
Dy3Cu4Sn4 -4.57585027818 0.0
Na3Li3N2 -3.3061912325 0.0
YInPt2 -6.28953411875 0.0
Tm2Ga8Co -4.13677181909 0.0
Tb2Ni3B6 -6.55744768636 0.0
Ba2Ni5Ge4 -5.01905007273 0.0
Th2SbN2 -8.656063354 0.0
Ce3Si4Rh4 -6.89742153818 0.0
Er3Cu4Sn4 -4.54261760273 0.0
Er7Ni2Te2 -5.16688587545 0.0
V2MoO8 -7.58915066091 0.0
La3Ge4Pd4 -5.8285254 0.0
Ho4InNi2Ge4 -5.38938279818 0.0
BaCoS2 -5.4439897825 0.0
Nd3Cu4Sn4 -4.64172953455 0.0
La3Ge4Rh4 -6.60170510636 0.0
K2SnAs2S6 -4.26511239364 1.137
Tm3Ge4Pd4 -5.67852951182 0.0
Sc3Cu4Si4 -5.66864827091 0.0
Yb4Mn2Sn5 -4.44126206364 0.0
Nd3Ag4Sn4 -4.33914743091 0.0
PuGa2 -7.17623123333 0.0
BaBiAu -3.36458076333 0.0
GdNi4Au -5.406850135 0.0
LaSiNi -6.04293294333 0.0
V5S4 -7.71352818778 0.0
Dy3Cu4Ge4 -4.92184658727 0.0
TbCd2F8 -4.54615782545 0.0
K4MnCl6 -3.92567576273 3.099
U3Cu4Ge4 -6.29441430182 0.0
V2Zn2O7 -6.32219370909 2.232
Ba2CuO3 -5.42757052667 0.0
Gd4B3C4 -7.29552041545 0.0
BaTm2F8 -6.44262978273 7.659
SrFeAsF -5.94539177625 0.0
Tb3Cu4Si4 -5.22145637909 0.0
Tb3Cu4Ge4 -4.93162941091 0.0
Lu2C3N6 -8.66943369182 3.747
Y3Cu4Sn4 -5.09732047455 0.0
MnTl2SnTe4 -4.02222082 0.508
Lu4B3C4 -7.34761178182 0.0
La3TaO7 -8.93998833727 3.655
Tm3Cu4Si4 -5.18115876455 0.0
Tm4InNi2Ge4 -5.33895212273 0.0
Ho3Cu4Sn4 -4.55863606727 0.0
Sr -1.46043836333 0.0
Er4InNi2Ge4 -5.37966355091 0.0
Ho2Ni3B6 -6.56818647091 0.0
Ge3Bi2Te6 -3.83230191091 0.0
Pu2O3 -11.181877636 1.938
KTlO -3.772196355 1.324
Tm3Cu4Sn4 -4.50251297636 0.0
LuCd2 -1.97940339333 0.0
Bi2Te2S -3.98764247 0.516
Sc3Cu4Ge4 -5.32756818818 0.0
U3Si4Ni4 -7.57825751636 0.0
Gd3Cu4Sn4 -4.60648315909 0.0
UTa2O8 -8.89312201364 1.536
Tm3Cu4Ge4 -4.87076088455 0.0
LiGeBO4 -6.58841936286 2.962
La2CuO4 -7.15887953571 0.0
GaSe -3.47073826 0.0
Yb3Cu4Ge4 -3.93845263182 0.0
Tm2Ni3B6 -6.56497462182 0.0
Nb3SBr7 -5.16877164636 0.865
Pr3Cu4Sn4 -4.64093241545 0.0
Eu3Zn2Cu2P4 -4.30328173364 0.199
MgAl2H8 -3.29056916636 3.435
Sr2Cu3I2O4 -3.95375736 0.0
MgAl2H8 -3.29740749455 4.628
K3NaFeCl6 -3.72790260727 1.362
PrTe3 -4.5514739025 0.0
Cs2U2O7 -7.56711478727 2.692
Er3Cu4Ge4 -4.90290917818 0.0
CoCl2O8 -4.44605452091 3.836
U4Te3O4 -8.24294413636 0.0
Lu3Cu4Ge4 -4.86512357455 0.0
Y3Cu4Si4 -5.72957267818 0.0
GdCoGe2 -5.9062738375 0.0
La4C2Br5 -5.68680879182 0.0
LiH3C2O5 -6.26205237909 3.385
ZrMn2 -9.047033175 0.0
HfTe4Cl6 -4.01976023 1.232
HgC4F6 -5.12596492818 3.7
CeCd2 -2.54779329667 0.0
Nb3TeI7 -4.55024256 0.56
Tb3Mn4Ge4 -6.66768548 0.0
SmClF -5.35354606167 0.0
Ho2Cr2C3 -8.29016855 0.0
Ir3W -10.2325107662 0.0
BaNiO2 -5.3867278025 2.341
Ho3Cu4Ge4 -4.91152567091 0.0
